ANNOSCOLASTICO,AREAGEOGRAFICA,REGIONE,PROVINCIA,CODICEISTITUTORIFERIMENTO,DENOMINAZIONEISTITUTORIFERIMENTO,CODICESCUOLA,DENOMINAZIONESCUOLA,INDIRIZZOSCUOLA,CAPSCUOLA,CODICECOMUNESCUOLA,DESCRIZIONECOMUNE,DESCRIZIONECARATTERISTICASCUOLA,DESCRIZIONETIPOLOGIAGRADOISTRUZIONESCUOLA,INDICAZIONESEDEDIRETTIVO,INDICAZIONESEDEOMNICOMPRENSIVO,INDIRIZZOEMAILSCUOLA,INDIRIZZOPECSCUOLA,SITOWEBSCUOLA,SEDESCOLASTICA
202425,CENTRO,LAZIO,LATINA,LTIC82900C,I.C. MARIA MONTESSORI,LTEE82904N,FRANCESCO LAMA,VIA ROMA 117,04019,L120,TERRACINA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,LTIC82900C@istruzione.it,Non Disponibile,www.icmontessoriterracina.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC8G0006,IC TIVOLI III - VILLA ADRIANA,RMAA8G0013,CARLO COLLODI - VIA PUGLIE,VIA PUGLIE5,00010,L182,TIVOLI,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,RMIC8G0006@istruzione.it,Non Disponibile,www.tivolitre.edu.it,NO
202425,CENTRO,LAZIO,FROSINONE,FRIC82000A,ISTITUTO OMNICOMPRENSIVO ALVITO,FRAA82005B,SETTEFRATI PIETRAFITTA,VIA PIETRAFITTA,03040,I697,SETTEFRATI,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,FRIC82000A@istruzione.it,Non Disponibile,www.istitutocomprensivoalvito.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC8DA006,IC ARDEA II,RMEE8DA03A,VIA TANARO - PLESSO NUOVO,VIA TANARO S.N.C.,00040,M213,ARDEA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,RMIC8DA006@istruzione.it,Non Disponibile,WWW.ICARDEA2.IT,NO
202425,CENTRO,LAZIO,VITERBO,VTIC80800L,I.C. PIO FEDI GROTTE S STEFANO,VTMM80803Q,SCUOLA SEC. I VITORCHIANO,P.ZZA S. PIETRO 5,01030,M086,VITORCHIANO,NORMALE,SCUOLA PRIMO GRADO,NO,Non Disponibile,VTIC80800L@istruzione.it,Non Disponibile,www.piofedi.gov.it,NO
202425,CENTRO,LAZIO,VITERBO,VTIC80800L,I.C. PIO FEDI GROTTE S STEFANO,VTAA80801D,PIO FEDI - CELLENO,VIA GARIBALDI 1,01020,C446,CELLENO,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,VTIC80800L@istruzione.it,Non Disponibile,www.piofedi.gov.it,NO
202425,CENTRO,LAZIO,FROSINONE,FRIC850006,"I.C. 2^ ""RICCARDO GULIA"" SORA",FREE85005C,SORA CARNELLO,VIA BONOMI S.N.C.,03039,I838,SORA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,FRIC850006@istruzione.it,Non Disponibile,http//www.ic2sora.gov.it,NO
202425,CENTRO,LAZIO,FROSINONE,FRIC85900L,I.C. 1^ FROSINONE,FREE85902Q,SCUOLA PRIMARIA O. DE MATTHAEIS,VIA DE MATTHAEIS,03100,D810,FROSINONE,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,FRIC85900L@istruzione.it,Non Disponibile,WWW.COMPRENSIVO1.GOV.IT,NO
202425,CENTRO,LAZIO,ROMA,RMMM67300X,CPIA 4,RMMM67300X,CPIA 4,VIA PALESTRO N. 38,00185,H501,ROMA,CPIA,SCUOLA PRIMO GRADO,SI,Non Disponibile,RMMM67300X@istruzione.it,rmmm67300x@pec.istruzione.it,www.umbertonobile.it,NO
202425,CENTRO,LAZIO,FROSINONE,FRIC86100L,I.C. 1^ VEROLI,FRAA86105N,VEROLI SCIFELLI,VIA SCIFELLI,03029,L780,VEROLI,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,FRIC86100L@istruzione.it,Non Disponibile,icveroliprimo.edu.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC8DZ00R,IC SUBIACO,RMAA8DZ01N,SUBIACO C.U.,PIAZZA ROMA,00028,I992,SUBIACO,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,RMIC8DZ00R@istruzione.it,Non Disponibile,https//icsubiaco.edu.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC8F8006,I.C. VELLETRI SUD-OVEST,RMAA8F8035,MERCATORA II,VIA DEI FIENILI,00049,L719,VELLETRI,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,RMIC8F8006@istruzione.it,Non Disponibile,icvelletrisudovest,NO
202425,CENTRO,LAZIO,ROMA,RMIC8D500D,I.C. VELLETRI NORD,RMAA8D501A,C.U. VIA FONTANA DELLE ROSE,VIA FONTANA DELLE ROSE 153A,00049,L719,VELLETRI,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,RMIC8D500D@istruzione.it,Non Disponibile,WWW.IC_VELLETRINORDO.GOV.IT,NO
202425,CENTRO,LAZIO,LATINA,LTIC853009,I.C. MILANI,LTAA853016,GIULIA GONZAGA,PIAZZA D. PURIFICATO SNC,04022,D662,FONDI,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,LTIC853009@istruzione.it,Non Disponibile,icmilanifondi.it,NO
202425,CENTRO,LAZIO,VITERBO,VTIC81600G,IST.COMPR. XXV APRILE,VTAA81605L,SCUOLA INFANZIA FALERIA,VIA DON AURELIO CONTI,01030,D475,FALERIA,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,VTIC81600G@istruzione.it,Non Disponibile,www.ic25aprile.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC8AY002,IST.COMPR.ALBANO LOC. CECCHINA,RMAA8AY02X,VIA PORTOGALLO,VIA PORTOGALLO 3,00041,A132,ALBANO LAZIALE,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,RMIC8AY002@istruzione.it,Non Disponibile,www.icalbanocecchina.eu,NO
202425,CENTRO,LAZIO,ROMA,RMIC8DF009,I.C. ANZIO II,RMAA8DF038,ANZIO II - VILLAGGIO SACIDA,VIA CIPRIANI,00042,A323,ANZIO,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,RMIC8DF009@istruzione.it,Non Disponibile,www.istitutocomprensivoanzio2.gov.it,NO
202425,CENTRO,LAZIO,RIETI,RIIC80800X,FORUM NOVUM - TORRI IN SABINA,RIAA808051,FORANO,VIA DELLA CROCE SNC,02044,D689,FORANO,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,RIIC80800X@istruzione.it,Non Disponibile,www.icforumnovum.gov.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC83000Q,GIUSEPPE MONTEZEMOLO,RMEE83001T,PADRE LAIS,VIA PADRE LAIS 9,00142,H501,ROMA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,RMIC83000Q@istruzione.it,Non Disponibile,www.icmontezemolo.gov.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC870006,I.C. PIERO ANGELA,RMAA870057,PONZANO ROMANO - CARLO STORANI,VIA GABRIELE D'ANNUNZIO 2,00060,G874,PONZANO ROMANO,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,RMIC870006@istruzione.it,Non Disponibile,ICCIVITELLASANPAOLO.EDU.IT,NO
202425,CENTRO,LAZIO,ROMA,RMIC8DY001,"IC ""CARAVAGGIO""",RMAA8DY03X,"""MONS. NICOLINO AMEDEO MERLO""",VIA VENERE-,00055,M212,LADISPOLI,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,RMIC8DY001@istruzione.it,Non Disponibile,www.istitutocomprensivoladispoli3.gov.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC8EF00X,IC P.ZZA CAPRI,RMMM8EF011,PIAZZA MONTE BALDO,PIAZZA MONTE BALDO 2,00141,H501,ROMA,NORMALE,SCUOLA PRIMO GRADO,NO,Non Disponibile,RMIC8EF00X@istruzione.it,Non Disponibile,WWW.ICPIAZZACAPRI.IT,NO
202425,CENTRO,LAZIO,LATINA,LTIC812003,IST. COMPRENSIVO P. MATTEJ,LTAA81201X,IL GABBIANO AZZURRO,VIA GIANOLA,04023,D708,FORMIA,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,LTIC812003@istruzione.it,Non Disponibile,www.icmattej.edu.it,NO
202425,CENTRO,LAZIO,LATINA,LTIC82100T,"IC ""ANTONIO GRAMSCI""",LTAA82102Q,ARCOBALENO,VIA DEI MILLE,04011,A341,APRILIA,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,LTIC82100T@istruzione.it,Non Disponibile,WWW.ICGRAMSCIAPRILIA.IT,NO
202425,CENTRO,LAZIO,LATINA,LTIC82700R,IC PACIFICI SEZZE -BASSIANO,LTAA82702P,PIAGGE MARINE 8,VIA PIAGGE MARINE N 8 C/O PRIMARIA,04018,I712,SEZZE,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,LTIC82700R@istruzione.it,Non Disponibile,www.ic-sezze-bassiano.lt.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC8F000G,I.C. VIA CRIVELLI,RMIC8F000G,I.C. VIA CRIVELLI,VIA CRIVELLI 24,00151,H501,ROMA,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,RMIC8F000G@istruzione.it,rmic8f000g@pec.istruzione.it,Non Disponibile,NO
202425,CENTRO,LAZIO,ROMA,RMIC8AP00T,D. CAMBELLOTTI - SEDE CENTRALE,RMMM8AP01V,D.CAMBELLOTTI-SECONDARIA IGRADO,VIA DELLA PINETA 2,00040,H432,ROCCA PRIORA,NORMALE,SCUOLA PRIMO GRADO,NO,Non Disponibile,RMIC8AP00T@istruzione.it,Non Disponibile,WWW.ICROCCAPRIORA.GOV.IT,NO
202425,CENTRO,LAZIO,LATINA,LTIC825005,IC ISTITUTO COMPRENSIVO,LTAA825023,SUIO ALTA,Non Disponibile,04021,C104,CASTELFORTE,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,LTIC825005@istruzione.it,Non Disponibile,Non Disponibile,NO
202425,CENTRO,LAZIO,ROMA,RMIC80600V,ISTITUTO COMPRENSIVO VIRGILIO,RMEE806055,CADLOLO,VIA DELLA RONDINELLA 2,00100,H501,ROMA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,RMIC80600V@istruzione.it,Non Disponibile,www.icvirgilio.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC8C600P,IC ANZIO V,RMEE8C602T,VIA GOLDONI 12,VIA GOLDONI 12,00042,A323,ANZIO,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,RMIC8C600P@istruzione.it,Non Disponibile,www.anziocinque.edu.it,NO
202425,CENTRO,LAZIO,ROMA,RMMM672004,CPIA 3,RMMM72005D,IST. PENIT. REGINA COELI,VIA DELLA LUNGARA,00165,H501,ROMA,SPEC. PER CARCERARI,SCUOLA PRIMO GRADO,NO,Non Disponibile,RMMM672004@istruzione.it,Non Disponibile,Non Disponibile,NO
202425,CENTRO,LAZIO,LATINA,LTIC853009,I.C. MILANI,LTEE85301B,GIULIA GONZAGA,PIAZZA D. PURIFICATO SNC,04022,D662,FONDI,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,LTIC853009@istruzione.it,Non Disponibile,icmilanifondi.it,NO
202425,CENTRO,LAZIO,FROSINONE,FRIC82300T,I. C. AQUINO,FRAA82301P,AQUINO CAPOLUOGO,VIA A.MORO,03031,A348,AQUINO,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,FRIC82300T@istruzione.it,Non Disponibile,www.istitutocomprensivoaquino.gov.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC8BQ008,CHIODI DIONIGIO ROMEO,RMMM8BQ019,D.R. CHIODI,VIA APPIANO 15,00136,H501,ROMA,NORMALE,SCUOLA PRIMO GRADO,NO,Non Disponibile,RMIC8BQ008@istruzione.it,Non Disponibile,www.ic-chiodi.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC8A000E,LEONARDO DA VINCI,RMEE8A001L,CARLO PIRZIO BIROLI,VIA CARLO PIRZIO BIROLI 109,00043,M272,CIAMPINO,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,RMIC8A000E@istruzione.it,Non Disponibile,www.icleonardodavinciciampino.it,NO
202425,CENTRO,LAZIO,LATINA,LTIC80500X,I.C. V. FABIANO BORGO SABOTINO,LTAA80503V,SAN L. MURIALDO,VIA FOCE VERDE,04100,E472,LATINA,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,LTIC80500X@istruzione.it,Non Disponibile,www.icfabiano.gov.it,NO
202425,CENTRO,LAZIO,FROSINONE,FRIC856005,I.C. 1^ CASSINO,FRAA856012,CASSINO VIA ARNO,VIA ARNO SNC,03043,C034,CASSINO,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,FRIC856005@istruzione.it,Non Disponibile,www.primocircolocassino.edu.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC8CH00A,VIA SALVATORE PINCHERLE 140,RMAA8CH017,VIA VITO VOLTERRA,VIA VITO VOLTERRA 190,00146,H501,ROMA,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,RMIC8CH00A@istruzione.it,Non Disponibile,www.icpincherle.edu.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC8AZ00T,SEGNI,RMMM8AZ01V,DON IONTA - SEGNI,PIAZZA RISORGIMENTO 27,00037,I573,SEGNI,NORMALE,SCUOLA PRIMO GRADO,NO,Non Disponibile,RMIC8AZ00T@istruzione.it,Non Disponibile,www.comprensivosegni.gov.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC8D900R,I.C. VIA VOLSINIO,RMMM8D901T,SMS ESOPO,VIA VOLSINIO 23,00199,H501,ROMA,NORMALE,SCUOLA PRIMO GRADO,NO,Non Disponibile,RMIC8D900R@istruzione.it,Non Disponibile,www.istitutoviavolsinio.it,NO
202425,CENTRO,LAZIO,LATINA,LTIC832008,I.C. G.GIULIANO,LTEE83202B,GOLDONI,VIA SEZZE N.25,04100,E472,LATINA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,LTIC832008@istruzione.it,Non Disponibile,www.icgiuliano.gov.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC8BU00G,GROTTAFERRATA-SAN NILO,RMEE8BU01N,GROTTAFERRATA-ISIDORO CROCE,P.ZZA MARCONI,00046,E204,GROTTAFERRATA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,RMIC8BU00G@istruzione.it,Non Disponibile,wwwicsannilo.edu.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC8DY001,"IC ""CARAVAGGIO""",RMEE8DY046,SCUOLA PRIMARIA VIA LAZIO,VIA LAZIO,00055,M212,LADISPOLI,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,RMIC8DY001@istruzione.it,Non Disponibile,www.istitutocomprensivoladispoli3.gov.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC83500V,"""FONTANILE ANAGNINO""",RMIC83500V,"""FONTANILE ANAGNINO""",VIA FONTANILE ANAGNINO 123,00118,H501,ROMA,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,RMIC83500V@istruzione.it,rmic83500v@pec.istruzione.it,Non Disponibile,NO
202425,CENTRO,LAZIO,VITERBO,VTIC82200V,I.C. MONACI SORIANO NEL CIMINO,VTMM82201X,SCUOLA SEC. I SORIANO NEL C.,VIA E. MONACI33,01038,I855,SORIANO NEL CIMINO,NORMALE,SCUOLA PRIMO GRADO,NO,Non Disponibile,VTIC82200V@istruzione.it,Non Disponibile,www.icsorianonelcimino.gov.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC8DM00N,IC PORTO ROMANO,RMMM8DM01P,SMS PORTO ROMANO,VIA G. BIGNAMI 26,00054,M297,FIUMICINO,NORMALE,SCUOLA PRIMO GRADO,NO,Non Disponibile,RMIC8DM00N@istruzione.it,Non Disponibile,https//www.icportoromano.edu.it/,NO
202425,CENTRO,LAZIO,FROSINONE,FRIC83100R,I. C. CEPRANO,FRAA83102P,CEPRANO FORNACI,VIA MUTO,03024,C479,CEPRANO,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,FRIC83100R@istruzione.it,Non Disponibile,www.comprensivoceprano.gov.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC8A000E,LEONARDO DA VINCI,RMMM8A001G,LEONARDO DA VINCI CIAMPINO,VIALE J.F. KENNEDY N. 139,00043,M272,CIAMPINO,NORMALE,SCUOLA PRIMO GRADO,NO,Non Disponibile,RMIC8A000E@istruzione.it,Non Disponibile,www.icleonardodavinciciampino.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC8BF004,I.C.C.B. CONTE DI CAVOUR,RMAA8BF011,S.FRANCESCO DA SALES,VIALE XXV APRILE SNC,00024,C203,CASTEL MADAMA,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,RMIC8BF004@istruzione.it,Non Disponibile,www.iccastelmadama.gov.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC8EE004,IC VIA VAL MAGGIA,RMIC8EE004,IC VIA VAL MAGGIA,VIA VAL MAGGIA 21,00141,H501,ROMA,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,RMIC8EE004@istruzione.it,rmic8ee004@pec.istruzione.it,Non Disponibile,NO
202425,CENTRO,LAZIO,ROMA,RMIC841006,I.C.GIOVANNI PAOLO II,RMAA841035,FRA' ANDREA DI GIOVANNI,VIA FRA' ANDREA DI GIOVANNI,00126,H501,ROMA,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,RMIC841006@istruzione.it,Non Disponibile,WWW.ICGIOVANNIPAOLOII.IT,NO
202425,CENTRO,LAZIO,VITERBO,VTIC81600G,IST.COMPR. XXV APRILE,VTAA81602D,SCUOLA INFANZIA CALCATA,VIA MAMELI,01030,B388,CALCATA,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,VTIC81600G@istruzione.it,Non Disponibile,www.ic25aprile.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC8AZ00T,SEGNI,RMAA8AZ03R,SEGNI - C.U. VIA MARCONI,VIA MARCONI 15,00037,I573,SEGNI,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,RMIC8AZ00T@istruzione.it,Non Disponibile,www.comprensivosegni.it,NO
202425,CENTRO,LAZIO,RIETI,RIIC81000X,MARCO POLO - TORRICELLA,RIEE810089,COLLALTO SABINO,VIA IV NOVEMBRE,02022,C841,COLLALTO SABINO,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,RIIC81000X@istruzione.it,Non Disponibile,www.istitutocomprensivotorricella.edu.it,NO
202425,CENTRO,LAZIO,FROSINONE,FRIC850006,"I.C. 2^ ""RICCARDO GULIA"" SORA",FREE85004B,SORA RUGGERI,VIA CARLO PISACANE,03039,I838,SORA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,FRIC850006@istruzione.it,Non Disponibile,www.ic2sora.gov.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC820005,GIOVANNI PALOMBINI,RMEE820017,C.A. DALLA CHIESA,VIA FOSSACESIA 63,00156,H501,ROMA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,RMIC820005@istruzione.it,Non Disponibile,www.icscuolapalombini.it,NO
202425,CENTRO,LAZIO,FROSINONE,FRIC82000A,ISTITUTO OMNICOMPRENSIVO ALVITO,FREE82006N,CASALVIERI CAPOLUOGO,VIA COLLE SANTA MARIA,03034,B919,CASALVIERI,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,FRIC82000A@istruzione.it,Non Disponibile,www.istitutocomprensivoalvito.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC870006,I.C. PIERO ANGELA,RMEE870018,CIVITELLA S.PAOLO,VIA UMBERTO I 15,00060,C784,CIVITELLA SAN PAOLO,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,RMIC870006@istruzione.it,Non Disponibile,ICCIVITELLASANPAOLO.EDU.IT,NO
202425,CENTRO,LAZIO,ROMA,RMIC8FJ00B,IC TERESA SARTI,RMIC8FJ00B,IC TERESA SARTI,LARGO ALBACINI 16,00127,H501,ROMA,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,RMIC8FJ00B@istruzione.it,rmic8fj00b@pec.istruzione.it,Non Disponibile,NO
202425,CENTRO,LAZIO,VITERBO,VTIC80800L,I.C. PIO FEDI GROTTE S STEFANO,VTMM80801N,SCUOLA SEC. I GROTTE S. STEFANO,VIA PUGLIA 25,01026,M082,VITERBO,NORMALE,SCUOLA PRIMO GRADO,NO,Non Disponibile,VTIC80800L@istruzione.it,Non Disponibile,www.piofedi.gov.it,NO
202425,CENTRO,LAZIO,FROSINONE,FRIC86100L,I.C. 1^ VEROLI,FREE86104T,"VEROLI S.FRANCESCA ""C.FRASCA""",CASE FIORINI,03029,L780,VEROLI,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,FRIC86100L@istruzione.it,Non Disponibile,icveroliprimo.edu.it,NO
202425,CENTRO,LAZIO,VITERBO,VTIC83100N,I.C. EGIDI VITERBO,VTAA83103L,SC. MAT. VILLANOVA,VIA GARBINI,01100,M082,VITERBO,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,VTIC83100N@istruzione.it,Non Disponibile,www.scuolapietroegidiviterbo.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC8FU00V,"I.C. ""MARGHERITA HACK""",RMEE8FU011,V.H. GIROLAMI,VIA CASIMIRO MANASSEI 60,00151,H501,ROMA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,RMIC8FU00V@istruzione.it,Non Disponibile,www.icsmargherita hach.it,NO
202425,CENTRO,LAZIO,FROSINONE,FRIC81100G,I.C. RIPI,FRAA81102D,RIPI S.GIOVANNI,VIA VARROCCIA,03027,H324,RIPI,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,FRIC81100G@istruzione.it,Non Disponibile,WWW.ICRIPI.GOV.IT,NO
202425,CENTRO,LAZIO,LATINA,LTIC83100C,I.C. ZONA LEDA APRILIA,LTEE83105P,MEDIANA - SELCIATELLA,VIA MEDIANA,04011,A341,APRILIA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,LTIC83100C@istruzione.it,Non Disponibile,icszonaleda.gov.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC8D500D,I.C. VELLETRI NORD,RMAA8D504D,COLLE PETRONE,VIA FONTANA FIUME S.N.C.,00049,L719,VELLETRI,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,RMIC8D500D@istruzione.it,Non Disponibile,WWW.IC_VELLETRINORD.GOV.IT,NO
202425,CENTRO,LAZIO,FROSINONE,FRIC85900L,I.C. 1^ FROSINONE,FRMM85901N,"S.M. ""ALDO MORO"" FROSINONE",VIA MASTRUCCIA 35,03100,D810,FROSINONE,NORMALE,SCUOLA PRIMO GRADO,NO,Non Disponibile,FRIC85900L@istruzione.it,Non Disponibile,www.comprensivo1.gov.it,NO
202425,CENTRO,LAZIO,LATINA,LTIC82800L,I.C. ALFREDO FIORINI,LTIC82800L,I.C. ALFREDO FIORINI,VIA BONIFICATORI DELLA PALUDE PONTINA,04019,L120,TERRACINA,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,LTIC82800L@istruzione.it,ltic82800l@pec.istruzione.it,Non Disponibile,NO
202425,CENTRO,LAZIO,ROMA,RMIC83000Q,GIUSEPPE MONTEZEMOLO,RMEE83002V,TINTORETTO,VIA DEL CASTAGNO 175,00142,H501,ROMA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,RMIC83000Q@istruzione.it,Non Disponibile,www.icmontezemolo.gov.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC8AP00T,D. CAMBELLOTTI - SEDE CENTRALE,RMAA8AP01P,D. CAMBELLOTTI - INFANZIA C.U.,VIA DEL CAMPO SPORTIVO,00040,H432,ROCCA PRIORA,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,RMIC8AP00T@istruzione.it,Non Disponibile,WWW.ICROCCAPRIORA.GOV.IT,NO
202425,CENTRO,LAZIO,ROMA,RMIC8DY001,"IC ""CARAVAGGIO""",RMAA8DY02V,LADISPOLI III - GHIRLANDAIO,VIA DEL GHIRLANDIAO,00055,M212,LADISPOLI,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,RMIC8DY001@istruzione.it,Non Disponibile,www.istitutocomprensivoladispoli3.gov.it,NO
202425,CENTRO,LAZIO,VITERBO,VTIC82300P,I.C. A. SCRIATTOLI VETRALLA,VTEE82302T,BLERA,PIAZZA UMBERTO,01010,A857,BLERA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,VTIC82300P@istruzione.it,Non Disponibile,www.icvetralla.gov.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC8BR004,ISTITUTO COMPRENSIVO LARIANO,RMAA8BR022,CARLO COLLODI,VIA URBANO IV 3,00076,M207,LARIANO,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,RMIC8BR004@istruzione.it,Non Disponibile,www.comprensivolariano.edu.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC80600V,ISTITUTO COMPRENSIVO VIRGILIO,RMMM806021,"VIRGILIO-SS.OSP.""BAMBIN GESU'""",PIAZZA S.ONOFRIO 4,00165,H501,ROMA,C/O IST. OSPEDALIERO,SCUOLA PRIMO GRADO,NO,Non Disponibile,RMIC80600V@istruzione.it,Non Disponibile,Non Disponibile,NO
202425,CENTRO,LAZIO,LATINA,LTIC82200N,I.C. GIOVANNI PASCOLI,LTMM82201P,PASCOLI,VIA DELLE PALME,04011,A341,APRILIA,NORMALE,SCUOLA PRIMO GRADO,NO,Non Disponibile,LTIC82200N@istruzione.it,Non Disponibile,www.icgiovannipascoli.gov.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC8F100B,I.C. LARGO DINO BUZZATI,RMEE8F101D,FERRATELLA - BUZZATI,LARGO DINO BUZZATI 15,00144,H501,ROMA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,RMIC8F100B@istruzione.it,Non Disponibile,http//iclargobuzzati.gov.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC87300N,MANZIANA - VIA PISA 21,RMMM87302Q,CANALE MONTERANO,P.ZZA S.MARIA DE MATTIAS,00060,B576,CANALE MONTERANO,NORMALE,SCUOLA PRIMO GRADO,NO,Non Disponibile,RMIC87300N@istruzione.it,Non Disponibile,wwwcomprensivomanziana.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC8C600P,IC ANZIO V,RMAA8C601G,"ANZIO V ""LA SIRENETTA""",PIAZZA S.ANASTASIO,00042,A323,ANZIO,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,RMIC8C600P@istruzione.it,Non Disponibile,www.anziocinque.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC89900T,IC ALBERTO MANZI-GUIDONIA,RMEE899021,GUIDONIA VILLALBA - VIA PALERMO,VIA PALERMO,00012,E263,GUIDONIA MONTECELIO,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,RMIC89900T@istruzione.it,Non Disponibile,www.istitutocomprensivoalbertomanzi.edu.it,NO
202425,CENTRO,LAZIO,LATINA,LTIC846006,"I. C. ""EMMA CASTELNUOVO""",LTEE846029,SAN GIOVANNI BOSCO,VIA POLONIA,04100,E472,LATINA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,LTIC846006@istruzione.it,Non Disponibile,www.emmacastelnuovo-latina.edu.it,NO
